"<p>What is returned by the following?: </p>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Task.start fn -&gt; 1 + 1 end</code></pre>
</div></td>
</tr>
</tbody>
</table>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>{:ok, #PID&lt;...&gt;}</code></pre>
</div></td>
</tr>
</tbody>
</table>
"	
"<p>Give an example of pattern matching on lists.</p>
"	"<pre><code>[H|T] = L
[T] = L
[] = L</code></pre>
"	
"<p>List Elixir's primitive types and three basic data-structures.</p>
"	"<p>Elixir has integers and floats (64-bit double precision), booleans, atoms and strings. Three basic data-structures are (linked) lists, tuples and maps.</p>
"	
"<p>Which values are falsy in Elixir? Which are truthy?</p>
"	"<p><code>false</code> and <code>nil</code> are falsy. Everything else is truthy.</p>
"	
"<div>
<p>When a supervisor is terminated, where do you specify the strategy to handle children processes?<br />
</p>
</div>
"	"<p>In Supervisor.start_link(child_spec, options) as part of the options. For example,</p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Supervisor.start_link( [Todo.ProcessRegistry, T
odo.Cache, Todo.Database], strategy: :one_for_one, shutdown: 10_000)</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>When a supervisor process terminates, it will instruct its children to terminate gracefully, thus giving them the chance to do final cleanup. If some of those children are themselves supervisors, they will take down their own trees in the same way. Graceful termination of a GenServer worker involves invoking the terminate/2 callback, but only if the worker process is trapping exits. Because graceful termination involves the possible execution of cleanup code, it may take longer than desired. The :shutdown option in a child specification lets you control how long the supervisor will wait for the child to terminate gracefully. Possible values for :shutdown are,</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p>*  <strong>time</strong> in milliseconds </p>
</div>
<div>
<p>* <strong>:infinity</strong> - instructs the supervisor to wait indefinitely for the child to terminate </p>
</div>
<div>
<p>* <strong>:brutal_kill</strong> -tells the supervisor to immedi- ately terminate the child in a forceful way </p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<div>
<p>The default value of the :shutdown option is 5000ms for a worker process or :infinity</p>
</div>
<div>
<p>for a supervisor process.</p>
</div>
</div>
"	
"<p>What is the difference between a Behavior and a Protocol?</p>
"	"<p>Protocol is a type/data based polymorphism.When I call Enum.each(foo, ...), the concrete enumeration is determined from the type of foo. For example, you can define Inspect(term, opts) for your custom datastructure using defprotocol.</p>
<div>
<p><br />
</p>
</div>
<div>
<p>A behaviour is a way to say: give me a module as argument and I will invoke the following callbacks on it, which these argument and so on. A more complex example for behaviours besides a GenServer are the Ecto adapters. When I call GenServer.start(MyModule), I explicitly pass MyModule as a plug-in, and the generic code from GenServer will call into this module when needed.<br />
</p>
</div>
"	
"<p>What will <code>catch error(err)</code> return?</p>
"	"<p><code>{'EXIT', {err, ...stacktrace...}}</code></p>
"	
"<p>What are some of the reasons for running code in a Server process?</p>
"	"<p>* The code must manage a long-running state</p>
<div>
<p>* The code handles a resource that can and should be reused like TCP connection, file handles, database connection etc.</p>
</div>
<div>
<p>* Critical section of the code need to be synchronized. Only one process can execute that code at any moment. </p>
</div>
"	
"<p>How to create a tuple, get n-th element, update element and check size in Erlang?</p>
"	"<pre><code>T = {a, b, c, d, e, f, g, h}.
element(n, T).
setelement(n, T, v).
tuple_size(T).</code></pre>
<p>Tuples are indexed from 1.</p>
"	
"<p>Explain <code>{case_clause, V}</code> - <code>CaseClauseError</code> error.</p>
"	"<table>
<tbody>
<tr class=""odd"">
<td style=""text-align: left;"">No matching branch is found when evaluating a <span style=""background-color: rgb(243, 243, 243);"">case</span> expression. The value <span style=""background-color: rgb(243, 243, 243);""><code>V</code></span> did not match.</td>
</tr>
</tbody>
</table>
"	
"<p>What are methods of starting a supervisor?</p>
"	"<p>A supervisor may be started directly with a list of children via <code>start_link/2</code> or you may define a module-based supervisor that implements the required callbacks.</p>
"	
"<p>Why servers should handle all messages they receive (even if unexpected)?</p>
"	"<p>Because if message queue always grows it will crash the system at some point, or at least cause process slowdown. Each message should be processed or ignored.</p>
"	
"<p>How to start process registry in Elixir and what are options?</p>
"	"<p><code>Registry.start_link(name: :my_registry, keys: :unique)</code><br />
<br />
The single argument is a keyword list of registry options. The mandatory options are :name and :keys.<br />
<br />
The :name option is an atom, and it specif i es the name of the registry process. You’ll use this name to interact with the registry.<br />
The :keys option can either be :unique or :duplicate. In a unique registry, names are unique—only one process can be registered under any key. This is useful when you want to assign a unique role to processes. For example, in your system, only one process could be associated with {:database_worker, 1}. In contrast, in a duplicate registry, multiple processes can have the same name. Duplicate registry is useful in scenarios where a single publisher process needs to send notif i cations to a dynamic number of subscriber processes, which tend to come and go over time.</p>
"	
"<p>What are the uses of module attributes?</p>
"	"<ul>
<li><p>As annotations to instruct compiler - <code>@moduledoc</code> and <code>@doc</code> attributes can be used to provide documentation:</p>
<pre><code>defmodule Math do 
    @moduledoc &quot;&quot;&quot; 
        Provides math-related functions.
        ## Examples
        iex&gt; Math.sum(1, 2)
        3 
      &quot;&quot;&quot;  
     @doc &quot;&quot;&quot;
     Calculates the sum of two numbers.
     &quot;&quot;&quot;
     def sum(a, b), do: a + b end
end</code></pre></li>
<li><p>As constants:</p>
<pre><code>defmodule MyServer do
   @initial_state %{host: &quot;127.0.0.1&quot;, port: 3456}
   IO.inspect @initial_state 
end</code></pre>
<p><br />
</p></li>
<li><p>As temporary storage:</p>
<pre><code>defmodule MyPlug do
   use Plug.Builder
   plug :set_header
   plug :send_ok
   def set_header(conn, _opts) do 
      put_resp_header(conn, &quot;x-header&quot;, &quot;set&quot;)
   end
   def send_ok(conn, _opts) do
      send(conn, 200, &quot;ok&quot;)
   end
end
IO.puts &quot;Running MyPlug with Cowboy on http://localhost:4000&quot;
Plug.Adapters.Cowboy.http MyPlug, []</code></pre>
<p>In the example above, we have used the <code>plug/1</code> macro to connect functions that will be invoked when there is a web request. Internally, every time you call <code>plug/1</code>, the Plug library stores the given argument in a <code>@plugs</code> attribute. Just before the module is compiled, Plug runs a callback that defines a function (<code>call/2</code>) which handles HTTP requests. This function will run all plugs inside <code>@plugs</code> in order.<br />
</p></li>
</ul>
"	
"<p>One way to start an OTP application is to <em>cd</em> into mix project and run <em>iex -S mix.</em> What is an another way to start the application?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex
&gt; cd &quot;/hello_world/_build/dev/lib/hello_world/ebin&quot; /hello_world/_bui
ld/dev/lib/hello_world/ebin iex&gt; Application.start(:hello_world) :ok</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>Running '<em>iex -S mix</em>' automatically puts the ebin directory in BEAM's classpath</p>
"	
"<p>When starting supervisor in Elixir, what values for child specification are supported?</p>
"	"<p>Overall, the child specification can be one of the following:<br />
<br />
- a map representing the child specification itself<br />
<br />
- a tuple with a module as first element and the start argument as second - such as <code>{Stack, [:hello]}.</code> In this case, <code>Stack.child_spec([:hello])</code> is called to retrieve the child specification<br />
<br />
- a module - such as <code>Stack</code>. In this case, <code>Stack.child_spec([])</code> is called to retrieve the child specification</p>
"	
"<p>What is the default <code>child_spec/1</code> implementation for a <code>GenServer</code> callback module?</p>
"	"<pre><code>def child_spec(init_arg) do
  default = %{
    id: __MODULE__,
    start: {__MODULE__, :start_link, [init_arg]}
  }
  Supervisor.child_spec(default, opts)
end</code></pre>
<p><br />
where <code>opts</code> are options provided to <code>use GenServer</code>, i.e. <code>:id</code>, <code>:restart</code> or <code>:shutdown</code>. For example:<br />
</p>
<pre><code>use GenServer, restart: :transient, shutdown: 10_000</code></pre>
"	
"<p>What does <code>:""Elixir.Atom"" == Elixir.Atom</code> evaluate to?</p>
"	"<p><code>true</code></p>
"	
"<p>Where can you find Elixir's API reference?</p>
"	"<p><code>hexdocs.pm/elixir</code></p>
"	
"<p>What is the purpose of <code>Supervisor.child_spec/2</code>?</p>
"	"<p>It's used to convert a tuple or a module child specification to a map or modify a child specification. For example, to run the example <code>Stack</code> module with a different <code>:id</code> and a <code>:shutdown</code> value of 10 seconds (10_000 milliseconds):</p>
<pre><code>children = [
  Supervisor.child_spec({Stack, [:hello]}, id: MyStack, shutdown: 10_000)
]</code></pre>
<p>This code will retrieve child spec from <code>Stack</code> module and modify it by adding/changing <code>:id</code> and <code>:shutdown</code> values.</p>
"	
"<p>Explain <code>badarg</code> - <code>ArgumentError</code> error.</p>
"	"<table>
<tbody>
<tr class=""odd"">
<td style=""text-align: left;"">Bad argument. The argument is of wrong data type, or is otherwise badly formed.</td>
</tr>
</tbody>
</table>
"	
"<p>How do you measure execution time of your program execution?</p>
"	"<p>call it with the function</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>:timer.tc(Module, Function, Arguments) -&gt; {Time, Value} </code></pre>
</div>
<p>where <code>Time</code> is in milliseconds</p>
<p>For example,</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>iex(8)&gt; :timer.tc(String, :split, [&quot;hello world&quot;])  {116, [&quot;hello&quot;, &quot;world&quot;]} </code></pre>
</div>
"	
"<p>Does BEAM support kernel poll? How to enable it?</p>
"	"<p>Yes, if the OS supports it, Erlang will rely on a kernel poll such as epoll or kqueue, which takes advantage of the OS kernel for nonblocking I/O. You can request the use of a kernel poll by providing the <code>+K true</code> Erlang flag when you start the BEAM.</p>
"	
"<p>What is <code>case</code> control flow format?</p>
"	"<pre><code>case value do
   pattern 1 {when guard-clause 1} -&gt; expression 1
   pattern 2 {when guard-clause 2} -&gt; expression 2
   ...
   pattern n {when guard-clause n} -&gt; expression n
end</code></pre>
<p>Usage example:</p>
<pre><code>case {1, 2, 3} do
  {1, x, 3} when x &gt; 0 -&gt; &quot;Will match&quot;
  _ -&gt; &quot;Would match, if guard condition were not satisfied&quot;
end</code></pre>
"	
"<p>How to enable shell history for iex (or erl)?</p>
"	"<p><code>iex --erl ""-kernel shell_history enabled""</code><br />
<br />
or via env variable:<br />
<br />
<code>ERL_AFLAGS=""-kernel shell_history enabled""</code></p>
"	
"<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(2)&gt; table=:ets.new(:my_table, []) #Refer
ence&lt;0.4030288514.1534984196.194401&gt; iex(3)&gt; :ets.insert(table, {:key
_1,1}) true iex(4)&gt; spawn(fn -&gt; :ets.insert(table, {:key_3, 3}) end)
#PID&lt;0.113.0&gt; iex(7)&gt;  21:59:02.214 [error] Process #PID&lt;0.113.0&gt; rai
sed an exception ** (ArgumentError) argument error     (stdlib) :ets.
insert(#Reference&lt;0.4030288514.1534984196.194401&gt;, {:key_3, 3})  nil</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>Why is the following error thrown? </p>
</div>
"	"<p>ETS table's have by default <strong>protected</strong> access permissions and only the owner process can read from and write to the table. All other processes can only read from the table. You can fix it by making the table access to public.</p>
<div>
<p><br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(12)&gt; table=:ets.new(:table, [:public])
                #Reference&lt;0.4030288514.1534984196.194527&gt; iex(13)&gt; s
pawn(fn -&gt; :ets.insert(table, {:key_3, 5}) end) #PID&lt;0.123.0&gt; iex(14)
&gt; :ets.lookup(table, :key_3)                              [key_3: 5]</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>Here are the table access permissions:</p>
</div>
<div>
<div>
<div>
<div>
<div>
<p>*  :<strong>protected</strong> — The default. The owner process can read from and write to the table. All other processes can read from the table.</p>
</div>
<div>
<p>*  :<strong>public</strong> — All processes can read from and write to the table.</p>
</div>
<div>
<p>*  :<strong>private</strong> — Only the owner process can access the table. </p>
</div>
</div>
</div>
</div>
</div>
"	
